id,text,label,present,uid
gr472,Yes. The genitalia between your legs shouldn't dictate with whom you can spend the rest of your life.,p-religion,0,gr472arg4
gr472,Yes. The genitalia between your legs shouldn't dictate with whom you can spend the rest of your life.,p-Other,1,gr472arg5
gr472,Yes. The genitalia between your legs shouldn't dictate with whom you can spend the rest of your life.,c-religion,0,gr472arg6
gr472,Yes. The genitalia between your legs shouldn't dictate with whom you can spend the rest of your life.,c-abnormal,0,gr472arg7
gr472,Yes. The genitalia between your legs shouldn't dictate with whom you can spend the rest of your life.,c-threat_to_child,0,gr472arg8
gr472,Yes. The genitalia between your legs shouldn't dictate with whom you can spend the rest of your life.,c-gay_problems,0,gr472arg9
gr472,Yes. The genitalia between your legs shouldn't dictate with whom you can spend the rest of your life.,c-Other,0,gr472arg10
gr473,"No silly, silly person.  Having children isn't the reason people get married.  LOVE is the reason people get married.",p-normal,0,gr473arg0
gr473,"No silly, silly person.  Having children isn't the reason people get married.  LOVE is the reason people get married.",p-right_denied,0,gr473arg1
gr473,"No silly, silly person.  Having children isn't the reason people get married.  LOVE is the reason people get married.",p-no_threat_for_child,0,gr473arg2
gr473,"No silly, silly person.  Having children isn't the reason people get married.  LOVE is the reason people get married.",p-born,1,gr473arg3
gr473,"No silly, silly person.  Having children isn't the reason people get married.  LOVE is the reason people get married.",p-religion,0,gr473arg4
gr473,"No silly, silly person.  Having children isn't the reason people get married.  LOVE is the reason people get married.",p-Other,0,gr473arg5
gr473,"No silly, silly person.  Having children isn't the reason people get married.  LOVE is the reason people get married.",c-religion,0,gr473arg6
gr473,"No silly, silly person.  Having children isn't the reason people get married.  LOVE is the reason people get married.",c-abnormal,0,gr473arg7
gr473,"No silly, silly person.  Having children isn't the reason people get married.  LOVE is the reason people get married.",c-threat_to_child,0,gr473arg8
gr473,"No silly, silly person.  Having children isn't the reason people get married.  LOVE is the reason people get married.",c-gay_problems,0,gr473arg9
gr473,"No silly, silly person.  Having children isn't the reason people get married.  LOVE is the reason people get married.",c-Other,0,gr473arg10
gr474,It is called human rights people! It has already been proven through tedious studies that children adopted into same sex families turn out just the same as any other kid. So I have to say yes because to me the answer is obvious.,p-normal,0,gr474arg0
gr474,It is called human rights people! It has already been proven through tedious studies that children adopted into same sex families turn out just the same as any other kid. So I have to say yes because to me the answer is obvious.,p-right_denied,1,gr474arg1
gr474,It is called human rights people! It has already been proven through tedious studies that children adopted into same sex families turn out just the same as any other kid. So I have to say yes because to me the answer is obvious.,p-no_threat_for_child,1,gr474arg2
gr474,It is called human rights people! It has already been proven through tedious studies that children adopted into same sex families turn out just the same as any other kid. So I have to say yes because to me the answer is obvious.,p-born,0,gr474arg3
gr474,It is called human rights people! It has already been proven through tedious studies that children adopted into same sex families turn out just the same as any other kid. So I have to say yes because to me the answer is obvious.,p-religion,0,gr474arg4
gr474,It is called human rights people! It has already been proven through tedious studies that children adopted into same sex families turn out just the same as any other kid. So I have to say yes because to me the answer is obvious.,p-Other,0,gr474arg5
gr474,It is called human rights people! It has already been proven through tedious studies that children adopted into same sex families turn out just the same as any other kid. So I have to say yes because to me the answer is obvious.,c-religion,0,gr474arg6
gr474,It is called human rights people! It has already been proven through tedious studies that children adopted into same sex families turn out just the same as any other kid. So I have to say yes because to me the answer is obvious.,c-abnormal,0,gr474arg7
gr474,It is called human rights people! It has already been proven through tedious studies that children adopted into same sex families turn out just the same as any other kid. So I have to say yes because to me the answer is obvious.,c-threat_to_child,0,gr474arg8
gr474,It is called human rights people! It has already been proven through tedious studies that children adopted into same sex families turn out just the same as any other kid. So I have to say yes because to me the answer is obvious.,c-gay_problems,0,gr474arg9
gr474,It is called human rights people! It has already been proven through tedious studies that children adopted into same sex families turn out just the same as any other kid. So I have to say yes because to me the answer is obvious.,c-Other,0,gr474arg10
gr475,"Technically ""Gay Marriage"" doesn't exist. The people defined marriage as between a man and a woman. [prop 8]  I don't see why they can't make their own civil unions.  My stance has nothing to do with religion because I believe in separation of church and state. I'm just saying that marriage is our thing and they should get there own thing.   ""we try to force being stright on americans and say its a sin""   Who is ""we""? Of course there are crazy people in the streets with stupid signs. Don't let then tarnish your view of straight Christian America.",p-normal,0,gr475arg0
gr475,"Technically ""Gay Marriage"" doesn't exist. The people defined marriage as between a man and a woman. [prop 8]  I don't see why they can't make their own civil unions.  My stance has nothing to do with religion because I believe in separation of church and state. I'm just saying that marriage is our thing and they should get there own thing.   ""we try to force being stright on americans and say its a sin""   Who is ""we""? Of course there are crazy people in the streets with stupid signs. Don't let then tarnish your view of straight Christian America.",p-right_denied,0,gr475arg1
gr475,"Technically ""Gay Marriage"" doesn't exist. The people defined marriage as between a man and a woman. [prop 8]  I don't see why they can't make their own civil unions.  My stance has nothing to do with religion because I believe in separation of church and state. I'm just saying that marriage is our thing and they should get there own thing.   ""we try to force being stright on americans and say its a sin""   Who is ""we""? Of course there are crazy people in the streets with stupid signs. Don't let then tarnish your view of straight Christian America.",p-no_threat_for_child,0,gr475arg2
gr475,"Technically ""Gay Marriage"" doesn't exist. The people defined marriage as between a man and a woman. [prop 8]  I don't see why they can't make their own civil unions.  My stance has nothing to do with religion because I believe in separation of church and state. I'm just saying that marriage is our thing and they should get there own thing.   ""we try to force being stright on americans and say its a sin""   Who is ""we""? Of course there are crazy people in the streets with stupid signs. Don't let then tarnish your view of straight Christian America.",p-born,0,gr475arg3
gr475,"Technically ""Gay Marriage"" doesn't exist. The people defined marriage as between a man and a woman. [prop 8]  I don't see why they can't make their own civil unions.  My stance has nothing to do with religion because I believe in separation of church and state. I'm just saying that marriage is our thing and they should get there own thing.   ""we try to force being stright on americans and say its a sin""   Who is ""we""? Of course there are crazy people in the streets with stupid signs. Don't let then tarnish your view of straight Christian America.",p-religion,0,gr475arg4
gr475,"Technically ""Gay Marriage"" doesn't exist. The people defined marriage as between a man and a woman. [prop 8]  I don't see why they can't make their own civil unions.  My stance has nothing to do with religion because I believe in separation of church and state. I'm just saying that marriage is our thing and they should get there own thing.   ""we try to force being stright on americans and say its a sin""   Who is ""we""? Of course there are crazy people in the streets with stupid signs. Don't let then tarnish your view of straight Christian America.",p-Other,0,gr475arg5
gr475,"Technically ""Gay Marriage"" doesn't exist. The people defined marriage as between a man and a woman. [prop 8]  I don't see why they can't make their own civil unions.  My stance has nothing to do with religion because I believe in separation of church and state. I'm just saying that marriage is our thing and they should get there own thing.   ""we try to force being stright on americans and say its a sin""   Who is ""we""? Of course there are crazy people in the streets with stupid signs. Don't let then tarnish your view of straight Christian America.",c-religion,1,gr475arg6
gr475,"Technically ""Gay Marriage"" doesn't exist. The people defined marriage as between a man and a woman. [prop 8]  I don't see why they can't make their own civil unions.  My stance has nothing to do with religion because I believe in separation of church and state. I'm just saying that marriage is our thing and they should get there own thing.   ""we try to force being stright on americans and say its a sin""   Who is ""we""? Of course there are crazy people in the streets with stupid signs. Don't let then tarnish your view of straight Christian America.",c-abnormal,1,gr475arg7
gr475,"Technically ""Gay Marriage"" doesn't exist. The people defined marriage as between a man and a woman. [prop 8]  I don't see why they can't make their own civil unions.  My stance has nothing to do with religion because I believe in separation of church and state. I'm just saying that marriage is our thing and they should get there own thing.   ""we try to force being stright on americans and say its a sin""   Who is ""we""? Of course there are crazy people in the streets with stupid signs. Don't let then tarnish your view of straight Christian America.",c-threat_to_child,0,gr475arg8
gr475,"Technically ""Gay Marriage"" doesn't exist. The people defined marriage as between a man and a woman. [prop 8]  I don't see why they can't make their own civil unions.  My stance has nothing to do with religion because I believe in separation of church and state. I'm just saying that marriage is our thing and they should get there own thing.   ""we try to force being stright on americans and say its a sin""   Who is ""we""? Of course there are crazy people in the streets with stupid signs. Don't let then tarnish your view of straight Christian America.",c-gay_problems,0,gr475arg9
gr475,"Technically ""Gay Marriage"" doesn't exist. The people defined marriage as between a man and a woman. [prop 8]  I don't see why they can't make their own civil unions.  My stance has nothing to do with religion because I believe in separation of church and state. I'm just saying that marriage is our thing and they should get there own thing.   ""we try to force being stright on americans and say its a sin""   Who is ""we""? Of course there are crazy people in the streets with stupid signs. Don't let then tarnish your view of straight Christian America.",c-Other,0,gr475arg10
gr476,"SURE!!! Let them marry! Just not in churches, and don't allow priests to be Gay.If they are,remove their title! Al matters solved.",p-normal,0,gr476arg0
gr476,"SURE!!! Let them marry! Just not in churches, and don't allow priests to be Gay.If they are,remove their title! Al matters solved.",p-right_denied,0,gr476arg1
gr476,"SURE!!! Let them marry! Just not in churches, and don't allow priests to be Gay.If they are,remove their title! Al matters solved.",p-no_threat_for_child,0,gr476arg2
gr476,"SURE!!! Let them marry! Just not in churches, and don't allow priests to be Gay.If they are,remove their title! Al matters solved.",p-born,0,gr476arg3
gr476,"SURE!!! Let them marry! Just not in churches, and don't allow priests to be Gay.If they are,remove their title! Al matters solved.",p-religion,0,gr476arg4
gr476,"SURE!!! Let them marry! Just not in churches, and don't allow priests to be Gay.If they are,remove their title! Al matters solved.",p-Other,0,gr476arg5
gr476,"SURE!!! Let them marry! Just not in churches, and don't allow priests to be Gay.If they are,remove their title! Al matters solved.",c-religion,1,gr476arg6
gr476,"SURE!!! Let them marry! Just not in churches, and don't allow priests to be Gay.If they are,remove their title! Al matters solved.",c-abnormal,0,gr476arg7
gr476,"SURE!!! Let them marry! Just not in churches, and don't allow priests to be Gay.If they are,remove their title! Al matters solved.",c-threat_to_child,0,gr476arg8
gr476,"SURE!!! Let them marry! Just not in churches, and don't allow priests to be Gay.If they are,remove their title! Al matters solved.",c-gay_problems,0,gr476arg9
gr476,"SURE!!! Let them marry! Just not in churches, and don't allow priests to be Gay.If they are,remove their title! Al matters solved.",c-Other,0,gr476arg10
gr477,"Homosexuals hurt the idea of family morales, what if they were to adopt a kid, and all of his/her friends ask why they have 2dads, or 2 moms. The kids dont know, and honestly, so do I. I dont really care if there are gay people and they do there freaky stuff in their private life, but getting married is too much. And i agree with soccerstud, there are two sexes on this planet for a reason, if god wanted us to be gay then he would have only created one sex. Plus, you need 2 different sexes to make a normal family work, you need breast milk, you need sperm cells, you need egg cell, you need both the female and the male to function as a normal family, and in my opinion, gay married couples are not a normall functioning family.",p-normal,0,gr477arg0
gr477,"Homosexuals hurt the idea of family morales, what if they were to adopt a kid, and all of his/her friends ask why they have 2dads, or 2 moms. The kids dont know, and honestly, so do I. I dont really care if there are gay people and they do there freaky stuff in their private life, but getting married is too much. And i agree with soccerstud, there are two sexes on this planet for a reason, if god wanted us to be gay then he would have only created one sex. Plus, you need 2 different sexes to make a normal family work, you need breast milk, you need sperm cells, you need egg cell, you need both the female and the male to function as a normal family, and in my opinion, gay married couples are not a normall functioning family.",p-right_denied,0,gr477arg1
gr477,"Homosexuals hurt the idea of family morales, what if they were to adopt a kid, and all of his/her friends ask why they have 2dads, or 2 moms. The kids dont know, and honestly, so do I. I dont really care if there are gay people and they do there freaky stuff in their private life, but getting married is too much. And i agree with soccerstud, there are two sexes on this planet for a reason, if god wanted us to be gay then he would have only created one sex. Plus, you need 2 different sexes to make a normal family work, you need breast milk, you need sperm cells, you need egg cell, you need both the female and the male to function as a normal family, and in my opinion, gay married couples are not a normall functioning family.",p-no_threat_for_child,0,gr477arg2
gr477,"Homosexuals hurt the idea of family morales, what if they were to adopt a kid, and all of his/her friends ask why they have 2dads, or 2 moms. The kids dont know, and honestly, so do I. I dont really care if there are gay people and they do there freaky stuff in their private life, but getting married is too much. And i agree with soccerstud, there are two sexes on this planet for a reason, if god wanted us to be gay then he would have only created one sex. Plus, you need 2 different sexes to make a normal family work, you need breast milk, you need sperm cells, you need egg cell, you need both the female and the male to function as a normal family, and in my opinion, gay married couples are not a normall functioning family.",p-born,0,gr477arg3
gr477,"Homosexuals hurt the idea of family morales, what if they were to adopt a kid, and all of his/her friends ask why they have 2dads, or 2 moms. The kids dont know, and honestly, so do I. I dont really care if there are gay people and they do there freaky stuff in their private life, but getting married is too much. And i agree with soccerstud, there are two sexes on this planet for a reason, if god wanted us to be gay then he would have only created one sex. Plus, you need 2 different sexes to make a normal family work, you need breast milk, you need sperm cells, you need egg cell, you need both the female and the male to function as a normal family, and in my opinion, gay married couples are not a normall functioning family.",p-religion,0,gr477arg4
gr477,"Homosexuals hurt the idea of family morales, what if they were to adopt a kid, and all of his/her friends ask why they have 2dads, or 2 moms. The kids dont know, and honestly, so do I. I dont really care if there are gay people and they do there freaky stuff in their private life, but getting married is too much. And i agree with soccerstud, there are two sexes on this planet for a reason, if god wanted us to be gay then he would have only created one sex. Plus, you need 2 different sexes to make a normal family work, you need breast milk, you need sperm cells, you need egg cell, you need both the female and the male to function as a normal family, and in my opinion, gay married couples are not a normall functioning family.",p-Other,0,gr477arg5
gr477,"Homosexuals hurt the idea of family morales, what if they were to adopt a kid, and all of his/her friends ask why they have 2dads, or 2 moms. The kids dont know, and honestly, so do I. I dont really care if there are gay people and they do there freaky stuff in their private life, but getting married is too much. And i agree with soccerstud, there are two sexes on this planet for a reason, if god wanted us to be gay then he would have only created one sex. Plus, you need 2 different sexes to make a normal family work, you need breast milk, you need sperm cells, you need egg cell, you need both the female and the male to function as a normal family, and in my opinion, gay married couples are not a normall functioning family.",c-religion,1,gr477arg6
gr477,"Homosexuals hurt the idea of family morales, what if they were to adopt a kid, and all of his/her friends ask why they have 2dads, or 2 moms. The kids dont know, and honestly, so do I. I dont really care if there are gay people and they do there freaky stuff in their private life, but getting married is too much. And i agree with soccerstud, there are two sexes on this planet for a reason, if god wanted us to be gay then he would have only created one sex. Plus, you need 2 different sexes to make a normal family work, you need breast milk, you need sperm cells, you need egg cell, you need both the female and the male to function as a normal family, and in my opinion, gay married couples are not a normall functioning family.",c-abnormal,1,gr477arg7
gr477,"Homosexuals hurt the idea of family morales, what if they were to adopt a kid, and all of his/her friends ask why they have 2dads, or 2 moms. The kids dont know, and honestly, so do I. I dont really care if there are gay people and they do there freaky stuff in their private life, but getting married is too much. And i agree with soccerstud, there are two sexes on this planet for a reason, if god wanted us to be gay then he would have only created one sex. Plus, you need 2 different sexes to make a normal family work, you need breast milk, you need sperm cells, you need egg cell, you need both the female and the male to function as a normal family, and in my opinion, gay married couples are not a normall functioning family.",c-threat_to_child,1,gr477arg8
