id,text,label,present,uid
ab318,"AGREED WITH ARY11 with everything!!!!!!!!  Educating our sexually active youth is vital! Perhaps if we actually took the time to properly discuss the consequences of having un-safe sex, then abortion wouldn't even have to be an issue. nonetheless, regardless of the consequence the decision is still the ONE person's. Which is the woman deciding to have/not have the abortion.",p-sick_mom,0,ab318arg7
ab318,"AGREED WITH ARY11 with everything!!!!!!!!  Educating our sexually active youth is vital! Perhaps if we actually took the time to properly discuss the consequences of having un-safe sex, then abortion wouldn't even have to be an issue. nonetheless, regardless of the consequence the decision is still the ONE person's. Which is the woman deciding to have/not have the abortion.",p-other,0,ab318arg8
ab318,"AGREED WITH ARY11 with everything!!!!!!!!  Educating our sexually active youth is vital! Perhaps if we actually took the time to properly discuss the consequences of having un-safe sex, then abortion wouldn't even have to be an issue. nonetheless, regardless of the consequence the decision is still the ONE person's. Which is the woman deciding to have/not have the abortion.",c-adopt,0,ab318arg9
ab318,"AGREED WITH ARY11 with everything!!!!!!!!  Educating our sexually active youth is vital! Perhaps if we actually took the time to properly discuss the consequences of having un-safe sex, then abortion wouldn't even have to be an issue. nonetheless, regardless of the consequence the decision is still the ONE person's. Which is the woman deciding to have/not have the abortion.",c-kill,0,ab318arg10
ab318,"AGREED WITH ARY11 with everything!!!!!!!!  Educating our sexually active youth is vital! Perhaps if we actually took the time to properly discuss the consequences of having un-safe sex, then abortion wouldn't even have to be an issue. nonetheless, regardless of the consequence the decision is still the ONE person's. Which is the woman deciding to have/not have the abortion.",c-baby_right,0,ab318arg11
ab318,"AGREED WITH ARY11 with everything!!!!!!!!  Educating our sexually active youth is vital! Perhaps if we actually took the time to properly discuss the consequences of having un-safe sex, then abortion wouldn't even have to be an issue. nonetheless, regardless of the consequence the decision is still the ONE person's. Which is the woman deciding to have/not have the abortion.",c-sex,0,ab318arg12
ab318,"AGREED WITH ARY11 with everything!!!!!!!!  Educating our sexually active youth is vital! Perhaps if we actually took the time to properly discuss the consequences of having un-safe sex, then abortion wouldn't even have to be an issue. nonetheless, regardless of the consequence the decision is still the ONE person's. Which is the woman deciding to have/not have the abortion.",c-bad_4_mom,0,ab318arg13
ab318,"AGREED WITH ARY11 with everything!!!!!!!!  Educating our sexually active youth is vital! Perhaps if we actually took the time to properly discuss the consequences of having un-safe sex, then abortion wouldn't even have to be an issue. nonetheless, regardless of the consequence the decision is still the ONE person's. Which is the woman deciding to have/not have the abortion.",c-other,0,ab318arg14
ab32,"Ok, the problem with jstantall is his belief system is clouding all of his arguments.  First of all, the fetus is only a potential life and is no comparison to the actual life that is the mother.   Secondly, we don't even need an excuse to get rid of a fetus if we don't want it. It's not as if the world's population is dwindling, we actually don't need any more unwanted babies coming into this world! We've got enough of the babies that are actually wanted and we also have enough of those who aren't wanted and have become a burden on society because of their natural tendencies to commit crimes, so if you want to save actual lives and not potential lives, then make wars illegal, make climbing Mt. Everest illegal, make motor racing illegal.",p-right,0,ab32arg0
ab32,"Ok, the problem with jstantall is his belief system is clouding all of his arguments.  First of all, the fetus is only a potential life and is no comparison to the actual life that is the mother.   Secondly, we don't even need an excuse to get rid of a fetus if we don't want it. It's not as if the world's population is dwindling, we actually don't need any more unwanted babies coming into this world! We've got enough of the babies that are actually wanted and we also have enough of those who aren't wanted and have become a burden on society because of their natural tendencies to commit crimes, so if you want to save actual lives and not potential lives, then make wars illegal, make climbing Mt. Everest illegal, make motor racing illegal.",p-rape,0,ab32arg1
ab32,"Ok, the problem with jstantall is his belief system is clouding all of his arguments.  First of all, the fetus is only a potential life and is no comparison to the actual life that is the mother.   Secondly, we don't even need an excuse to get rid of a fetus if we don't want it. It's not as if the world's population is dwindling, we actually don't need any more unwanted babies coming into this world! We've got enough of the babies that are actually wanted and we also have enough of those who aren't wanted and have become a burden on society because of their natural tendencies to commit crimes, so if you want to save actual lives and not potential lives, then make wars illegal, make climbing Mt. Everest illegal, make motor racing illegal.",p-not_human,1,ab32arg2
ab32,"Ok, the problem with jstantall is his belief system is clouding all of his arguments.  First of all, the fetus is only a potential life and is no comparison to the actual life that is the mother.   Secondly, we don't even need an excuse to get rid of a fetus if we don't want it. It's not as if the world's population is dwindling, we actually don't need any more unwanted babies coming into this world! We've got enough of the babies that are actually wanted and we also have enough of those who aren't wanted and have become a burden on society because of their natural tendencies to commit crimes, so if you want to save actual lives and not potential lives, then make wars illegal, make climbing Mt. Everest illegal, make motor racing illegal.",p-mother_danger,0,ab32arg3
ab32,"Ok, the problem with jstantall is his belief system is clouding all of his arguments.  First of all, the fetus is only a potential life and is no comparison to the actual life that is the mother.   Secondly, we don't even need an excuse to get rid of a fetus if we don't want it. It's not as if the world's population is dwindling, we actually don't need any more unwanted babies coming into this world! We've got enough of the babies that are actually wanted and we also have enough of those who aren't wanted and have become a burden on society because of their natural tendencies to commit crimes, so if you want to save actual lives and not potential lives, then make wars illegal, make climbing Mt. Everest illegal, make motor racing illegal.",p-baby_ill_treatment,0,ab32arg4
ab32,"Ok, the problem with jstantall is his belief system is clouding all of his arguments.  First of all, the fetus is only a potential life and is no comparison to the actual life that is the mother.   Secondly, we don't even need an excuse to get rid of a fetus if we don't want it. It's not as if the world's population is dwindling, we actually don't need any more unwanted babies coming into this world! We've got enough of the babies that are actually wanted and we also have enough of those who aren't wanted and have become a burden on society because of their natural tendencies to commit crimes, so if you want to save actual lives and not potential lives, then make wars illegal, make climbing Mt. Everest illegal, make motor racing illegal.",p-birth_ctrl,0,ab32arg5
ab32,"Ok, the problem with jstantall is his belief system is clouding all of his arguments.  First of all, the fetus is only a potential life and is no comparison to the actual life that is the mother.   Secondly, we don't even need an excuse to get rid of a fetus if we don't want it. It's not as if the world's population is dwindling, we actually don't need any more unwanted babies coming into this world! We've got enough of the babies that are actually wanted and we also have enough of those who aren't wanted and have become a burden on society because of their natural tendencies to commit crimes, so if you want to save actual lives and not potential lives, then make wars illegal, make climbing Mt. Everest illegal, make motor racing illegal.",p-not_murder,0,ab32arg6
ab32,"Ok, the problem with jstantall is his belief system is clouding all of his arguments.  First of all, the fetus is only a potential life and is no comparison to the actual life that is the mother.   Secondly, we don't even need an excuse to get rid of a fetus if we don't want it. It's not as if the world's population is dwindling, we actually don't need any more unwanted babies coming into this world! We've got enough of the babies that are actually wanted and we also have enough of those who aren't wanted and have become a burden on society because of their natural tendencies to commit crimes, so if you want to save actual lives and not potential lives, then make wars illegal, make climbing Mt. Everest illegal, make motor racing illegal.",p-sick_mom,0,ab32arg7
ab32,"Ok, the problem with jstantall is his belief system is clouding all of his arguments.  First of all, the fetus is only a potential life and is no comparison to the actual life that is the mother.   Secondly, we don't even need an excuse to get rid of a fetus if we don't want it. It's not as if the world's population is dwindling, we actually don't need any more unwanted babies coming into this world! We've got enough of the babies that are actually wanted and we also have enough of those who aren't wanted and have become a burden on society because of their natural tendencies to commit crimes, so if you want to save actual lives and not potential lives, then make wars illegal, make climbing Mt. Everest illegal, make motor racing illegal.",p-other,0,ab32arg8
ab32,"Ok, the problem with jstantall is his belief system is clouding all of his arguments.  First of all, the fetus is only a potential life and is no comparison to the actual life that is the mother.   Secondly, we don't even need an excuse to get rid of a fetus if we don't want it. It's not as if the world's population is dwindling, we actually don't need any more unwanted babies coming into this world! We've got enough of the babies that are actually wanted and we also have enough of those who aren't wanted and have become a burden on society because of their natural tendencies to commit crimes, so if you want to save actual lives and not potential lives, then make wars illegal, make climbing Mt. Everest illegal, make motor racing illegal.",c-adopt,0,ab32arg9
ab32,"Ok, the problem with jstantall is his belief system is clouding all of his arguments.  First of all, the fetus is only a potential life and is no comparison to the actual life that is the mother.   Secondly, we don't even need an excuse to get rid of a fetus if we don't want it. It's not as if the world's population is dwindling, we actually don't need any more unwanted babies coming into this world! We've got enough of the babies that are actually wanted and we also have enough of those who aren't wanted and have become a burden on society because of their natural tendencies to commit crimes, so if you want to save actual lives and not potential lives, then make wars illegal, make climbing Mt. Everest illegal, make motor racing illegal.",c-kill,0,ab32arg10
ab32,"Ok, the problem with jstantall is his belief system is clouding all of his arguments.  First of all, the fetus is only a potential life and is no comparison to the actual life that is the mother.   Secondly, we don't even need an excuse to get rid of a fetus if we don't want it. It's not as if the world's population is dwindling, we actually don't need any more unwanted babies coming into this world! We've got enough of the babies that are actually wanted and we also have enough of those who aren't wanted and have become a burden on society because of their natural tendencies to commit crimes, so if you want to save actual lives and not potential lives, then make wars illegal, make climbing Mt. Everest illegal, make motor racing illegal.",c-baby_right,0,ab32arg11
ab32,"Ok, the problem with jstantall is his belief system is clouding all of his arguments.  First of all, the fetus is only a potential life and is no comparison to the actual life that is the mother.   Secondly, we don't even need an excuse to get rid of a fetus if we don't want it. It's not as if the world's population is dwindling, we actually don't need any more unwanted babies coming into this world! We've got enough of the babies that are actually wanted and we also have enough of those who aren't wanted and have become a burden on society because of their natural tendencies to commit crimes, so if you want to save actual lives and not potential lives, then make wars illegal, make climbing Mt. Everest illegal, make motor racing illegal.",c-sex,0,ab32arg12
ab32,"Ok, the problem with jstantall is his belief system is clouding all of his arguments.  First of all, the fetus is only a potential life and is no comparison to the actual life that is the mother.   Secondly, we don't even need an excuse to get rid of a fetus if we don't want it. It's not as if the world's population is dwindling, we actually don't need any more unwanted babies coming into this world! We've got enough of the babies that are actually wanted and we also have enough of those who aren't wanted and have become a burden on society because of their natural tendencies to commit crimes, so if you want to save actual lives and not potential lives, then make wars illegal, make climbing Mt. Everest illegal, make motor racing illegal.",c-bad_4_mom,0,ab32arg13
ab32,"Ok, the problem with jstantall is his belief system is clouding all of his arguments.  First of all, the fetus is only a potential life and is no comparison to the actual life that is the mother.   Secondly, we don't even need an excuse to get rid of a fetus if we don't want it. It's not as if the world's population is dwindling, we actually don't need any more unwanted babies coming into this world! We've got enough of the babies that are actually wanted and we also have enough of those who aren't wanted and have become a burden on society because of their natural tendencies to commit crimes, so if you want to save actual lives and not potential lives, then make wars illegal, make climbing Mt. Everest illegal, make motor racing illegal.",c-other,0,ab32arg14
ab320,"The problem people have with abortion is the image they have of a baby dieing in the mother's womb. Unless you can remember what it was like in and coming out of your mother during birth then you can not argue that baby's know that they are dying. Babies in the womb are not thinking and do not have brain function other than to keep their organs functioning. People all need to realize that if a baby is not going to make it, the mother is not going to make it, or both aren't going to make it through birth. By disallowing the option of abortion to that mother, not only do you deny the mother who will die the right to Live but also you deny that baby a mother.",p-right,0,ab320arg0
ab320,"The problem people have with abortion is the image they have of a baby dieing in the mother's womb. Unless you can remember what it was like in and coming out of your mother during birth then you can not argue that baby's know that they are dying. Babies in the womb are not thinking and do not have brain function other than to keep their organs functioning. People all need to realize that if a baby is not going to make it, the mother is not going to make it, or both aren't going to make it through birth. By disallowing the option of abortion to that mother, not only do you deny the mother who will die the right to Live but also you deny that baby a mother.",p-rape,0,ab320arg1
ab320,"The problem people have with abortion is the image they have of a baby dieing in the mother's womb. Unless you can remember what it was like in and coming out of your mother during birth then you can not argue that baby's know that they are dying. Babies in the womb are not thinking and do not have brain function other than to keep their organs functioning. People all need to realize that if a baby is not going to make it, the mother is not going to make it, or both aren't going to make it through birth. By disallowing the option of abortion to that mother, not only do you deny the mother who will die the right to Live but also you deny that baby a mother.",p-not_human,1,ab320arg2
ab320,"The problem people have with abortion is the image they have of a baby dieing in the mother's womb. Unless you can remember what it was like in and coming out of your mother during birth then you can not argue that baby's know that they are dying. Babies in the womb are not thinking and do not have brain function other than to keep their organs functioning. People all need to realize that if a baby is not going to make it, the mother is not going to make it, or both aren't going to make it through birth. By disallowing the option of abortion to that mother, not only do you deny the mother who will die the right to Live but also you deny that baby a mother.",p-mother_danger,1,ab320arg3
ab320,"The problem people have with abortion is the image they have of a baby dieing in the mother's womb. Unless you can remember what it was like in and coming out of your mother during birth then you can not argue that baby's know that they are dying. Babies in the womb are not thinking and do not have brain function other than to keep their organs functioning. People all need to realize that if a baby is not going to make it, the mother is not going to make it, or both aren't going to make it through birth. By disallowing the option of abortion to that mother, not only do you deny the mother who will die the right to Live but also you deny that baby a mother.",p-baby_ill_treatment,0,ab320arg4
ab320,"The problem people have with abortion is the image they have of a baby dieing in the mother's womb. Unless you can remember what it was like in and coming out of your mother during birth then you can not argue that baby's know that they are dying. Babies in the womb are not thinking and do not have brain function other than to keep their organs functioning. People all need to realize that if a baby is not going to make it, the mother is not going to make it, or both aren't going to make it through birth. By disallowing the option of abortion to that mother, not only do you deny the mother who will die the right to Live but also you deny that baby a mother.",p-birth_ctrl,0,ab320arg5
ab320,"The problem people have with abortion is the image they have of a baby dieing in the mother's womb. Unless you can remember what it was like in and coming out of your mother during birth then you can not argue that baby's know that they are dying. Babies in the womb are not thinking and do not have brain function other than to keep their organs functioning. People all need to realize that if a baby is not going to make it, the mother is not going to make it, or both aren't going to make it through birth. By disallowing the option of abortion to that mother, not only do you deny the mother who will die the right to Live but also you deny that baby a mother.",p-not_murder,0,ab320arg6
ab320,"The problem people have with abortion is the image they have of a baby dieing in the mother's womb. Unless you can remember what it was like in and coming out of your mother during birth then you can not argue that baby's know that they are dying. Babies in the womb are not thinking and do not have brain function other than to keep their organs functioning. People all need to realize that if a baby is not going to make it, the mother is not going to make it, or both aren't going to make it through birth. By disallowing the option of abortion to that mother, not only do you deny the mother who will die the right to Live but also you deny that baby a mother.",p-sick_mom,0,ab320arg7
ab320,"The problem people have with abortion is the image they have of a baby dieing in the mother's womb. Unless you can remember what it was like in and coming out of your mother during birth then you can not argue that baby's know that they are dying. Babies in the womb are not thinking and do not have brain function other than to keep their organs functioning. People all need to realize that if a baby is not going to make it, the mother is not going to make it, or both aren't going to make it through birth. By disallowing the option of abortion to that mother, not only do you deny the mother who will die the right to Live but also you deny that baby a mother.",p-other,0,ab320arg8
ab320,"The problem people have with abortion is the image they have of a baby dieing in the mother's womb. Unless you can remember what it was like in and coming out of your mother during birth then you can not argue that baby's know that they are dying. Babies in the womb are not thinking and do not have brain function other than to keep their organs functioning. People all need to realize that if a baby is not going to make it, the mother is not going to make it, or both aren't going to make it through birth. By disallowing the option of abortion to that mother, not only do you deny the mother who will die the right to Live but also you deny that baby a mother.",c-adopt,0,ab320arg9
ab320,"The problem people have with abortion is the image they have of a baby dieing in the mother's womb. Unless you can remember what it was like in and coming out of your mother during birth then you can not argue that baby's know that they are dying. Babies in the womb are not thinking and do not have brain function other than to keep their organs functioning. People all need to realize that if a baby is not going to make it, the mother is not going to make it, or both aren't going to make it through birth. By disallowing the option of abortion to that mother, not only do you deny the mother who will die the right to Live but also you deny that baby a mother.",c-kill,0,ab320arg10
ab320,"The problem people have with abortion is the image they have of a baby dieing in the mother's womb. Unless you can remember what it was like in and coming out of your mother during birth then you can not argue that baby's know that they are dying. Babies in the womb are not thinking and do not have brain function other than to keep their organs functioning. People all need to realize that if a baby is not going to make it, the mother is not going to make it, or both aren't going to make it through birth. By disallowing the option of abortion to that mother, not only do you deny the mother who will die the right to Live but also you deny that baby a mother.",c-baby_right,0,ab320arg11
ab320,"The problem people have with abortion is the image they have of a baby dieing in the mother's womb. Unless you can remember what it was like in and coming out of your mother during birth then you can not argue that baby's know that they are dying. Babies in the womb are not thinking and do not have brain function other than to keep their organs functioning. People all need to realize that if a baby is not going to make it, the mother is not going to make it, or both aren't going to make it through birth. By disallowing the option of abortion to that mother, not only do you deny the mother who will die the right to Live but also you deny that baby a mother.",c-sex,0,ab320arg12
ab320,"The problem people have with abortion is the image they have of a baby dieing in the mother's womb. Unless you can remember what it was like in and coming out of your mother during birth then you can not argue that baby's know that they are dying. Babies in the womb are not thinking and do not have brain function other than to keep their organs functioning. People all need to realize that if a baby is not going to make it, the mother is not going to make it, or both aren't going to make it through birth. By disallowing the option of abortion to that mother, not only do you deny the mother who will die the right to Live but also you deny that baby a mother.",c-bad_4_mom,0,ab320arg13
ab320,"The problem people have with abortion is the image they have of a baby dieing in the mother's womb. Unless you can remember what it was like in and coming out of your mother during birth then you can not argue that baby's know that they are dying. Babies in the womb are not thinking and do not have brain function other than to keep their organs functioning. People all need to realize that if a baby is not going to make it, the mother is not going to make it, or both aren't going to make it through birth. By disallowing the option of abortion to that mother, not only do you deny the mother who will die the right to Live but also you deny that baby a mother.",c-other,0,ab320arg14
ab321,"OK first off Abortion IS murder weather you believe it or not it IS.  Example:   Scott Peterson in trial was convicted of TWO murders not ONE but TWO why two though?  He just killed his wife?  His wife was pregnant. The baby inside of his wife was killed in the process of the mother being killed.  If the supreme court agrees with abortions yet charge Peterson with two murders what are they thinking?!  Once the a egg is fertilized and starts to grow into a human body it has a human ""spirit"" or ""soul"" inside of it (for those who are religious).  So if you were to ""dispose"" of this body that IS alive and has a human ""soul"" within it isn't it the same as murder?  Your taking away the life of some creature that has not yet experienced life yet.  The baby moves, blinks, kicks, and squirms inside the mother, this is the sign that it is alive and is capable of understanding of what is doing (not of everything its doing) and human beings do just the same.   So lets put a full grown man/women inside a glass incubator filled with water and have them semi-conscious.   And then lets put a drug in there to kill this person. Then, put a giant vacuum tube into the container and suck all there body parts out.  Is this murder?   Some people will say ""Oh well, that isn't the same. That person is fully developed and eduacated""  There is no difference between killing the grown body and that of a one inside a mother.  Weather it's there choice or not to get the abortion it IS still murder.  People should understand the consequences of having sex and abortion should not be a option. It leads to people saying ""Oh I can just get it aborted so I don't have to worry about it."" &lt;- LAZINESS.  We already have enough lazy citizens in the US I don't think we need anymore.",p-right,0,ab321arg0
ab321,"OK first off Abortion IS murder weather you believe it or not it IS.  Example:   Scott Peterson in trial was convicted of TWO murders not ONE but TWO why two though?  He just killed his wife?  His wife was pregnant. The baby inside of his wife was killed in the process of the mother being killed.  If the supreme court agrees with abortions yet charge Peterson with two murders what are they thinking?!  Once the a egg is fertilized and starts to grow into a human body it has a human ""spirit"" or ""soul"" inside of it (for those who are religious).  So if you were to ""dispose"" of this body that IS alive and has a human ""soul"" within it isn't it the same as murder?  Your taking away the life of some creature that has not yet experienced life yet.  The baby moves, blinks, kicks, and squirms inside the mother, this is the sign that it is alive and is capable of understanding of what is doing (not of everything its doing) and human beings do just the same.   So lets put a full grown man/women inside a glass incubator filled with water and have them semi-conscious.   And then lets put a drug in there to kill this person. Then, put a giant vacuum tube into the container and suck all there body parts out.  Is this murder?   Some people will say ""Oh well, that isn't the same. That person is fully developed and eduacated""  There is no difference between killing the grown body and that of a one inside a mother.  Weather it's there choice or not to get the abortion it IS still murder.  People should understand the consequences of having sex and abortion should not be a option. It leads to people saying ""Oh I can just get it aborted so I don't have to worry about it."" &lt;- LAZINESS.  We already have enough lazy citizens in the US I don't think we need anymore.",p-rape,0,ab321arg1
ab321,"OK first off Abortion IS murder weather you believe it or not it IS.  Example:   Scott Peterson in trial was convicted of TWO murders not ONE but TWO why two though?  He just killed his wife?  His wife was pregnant. The baby inside of his wife was killed in the process of the mother being killed.  If the supreme court agrees with abortions yet charge Peterson with two murders what are they thinking?!  Once the a egg is fertilized and starts to grow into a human body it has a human ""spirit"" or ""soul"" inside of it (for those who are religious).  So if you were to ""dispose"" of this body that IS alive and has a human ""soul"" within it isn't it the same as murder?  Your taking away the life of some creature that has not yet experienced life yet.  The baby moves, blinks, kicks, and squirms inside the mother, this is the sign that it is alive and is capable of understanding of what is doing (not of everything its doing) and human beings do just the same.   So lets put a full grown man/women inside a glass incubator filled with water and have them semi-conscious.   And then lets put a drug in there to kill this person. Then, put a giant vacuum tube into the container and suck all there body parts out.  Is this murder?   Some people will say ""Oh well, that isn't the same. That person is fully developed and eduacated""  There is no difference between killing the grown body and that of a one inside a mother.  Weather it's there choice or not to get the abortion it IS still murder.  People should understand the consequences of having sex and abortion should not be a option. It leads to people saying ""Oh I can just get it aborted so I don't have to worry about it."" &lt;- LAZINESS.  We already have enough lazy citizens in the US I don't think we need anymore.",p-not_human,0,ab321arg2
ab321,"OK first off Abortion IS murder weather you believe it or not it IS.  Example:   Scott Peterson in trial was convicted of TWO murders not ONE but TWO why two though?  He just killed his wife?  His wife was pregnant. The baby inside of his wife was killed in the process of the mother being killed.  If the supreme court agrees with abortions yet charge Peterson with two murders what are they thinking?!  Once the a egg is fertilized and starts to grow into a human body it has a human ""spirit"" or ""soul"" inside of it (for those who are religious).  So if you were to ""dispose"" of this body that IS alive and has a human ""soul"" within it isn't it the same as murder?  Your taking away the life of some creature that has not yet experienced life yet.  The baby moves, blinks, kicks, and squirms inside the mother, this is the sign that it is alive and is capable of understanding of what is doing (not of everything its doing) and human beings do just the same.   So lets put a full grown man/women inside a glass incubator filled with water and have them semi-conscious.   And then lets put a drug in there to kill this person. Then, put a giant vacuum tube into the container and suck all there body parts out.  Is this murder?   Some people will say ""Oh well, that isn't the same. That person is fully developed and eduacated""  There is no difference between killing the grown body and that of a one inside a mother.  Weather it's there choice or not to get the abortion it IS still murder.  People should understand the consequences of having sex and abortion should not be a option. It leads to people saying ""Oh I can just get it aborted so I don't have to worry about it."" &lt;- LAZINESS.  We already have enough lazy citizens in the US I don't think we need anymore.",p-mother_danger,0,ab321arg3
ab321,"OK first off Abortion IS murder weather you believe it or not it IS.  Example:   Scott Peterson in trial was convicted of TWO murders not ONE but TWO why two though?  He just killed his wife?  His wife was pregnant. The baby inside of his wife was killed in the process of the mother being killed.  If the supreme court agrees with abortions yet charge Peterson with two murders what are they thinking?!  Once the a egg is fertilized and starts to grow into a human body it has a human ""spirit"" or ""soul"" inside of it (for those who are religious).  So if you were to ""dispose"" of this body that IS alive and has a human ""soul"" within it isn't it the same as murder?  Your taking away the life of some creature that has not yet experienced life yet.  The baby moves, blinks, kicks, and squirms inside the mother, this is the sign that it is alive and is capable of understanding of what is doing (not of everything its doing) and human beings do just the same.   So lets put a full grown man/women inside a glass incubator filled with water and have them semi-conscious.   And then lets put a drug in there to kill this person. Then, put a giant vacuum tube into the container and suck all there body parts out.  Is this murder?   Some people will say ""Oh well, that isn't the same. That person is fully developed and eduacated""  There is no difference between killing the grown body and that of a one inside a mother.  Weather it's there choice or not to get the abortion it IS still murder.  People should understand the consequences of having sex and abortion should not be a option. It leads to people saying ""Oh I can just get it aborted so I don't have to worry about it."" &lt;- LAZINESS.  We already have enough lazy citizens in the US I don't think we need anymore.",p-baby_ill_treatment,0,ab321arg4
ab321,"OK first off Abortion IS murder weather you believe it or not it IS.  Example:   Scott Peterson in trial was convicted of TWO murders not ONE but TWO why two though?  He just killed his wife?  His wife was pregnant. The baby inside of his wife was killed in the process of the mother being killed.  If the supreme court agrees with abortions yet charge Peterson with two murders what are they thinking?!  Once the a egg is fertilized and starts to grow into a human body it has a human ""spirit"" or ""soul"" inside of it (for those who are religious).  So if you were to ""dispose"" of this body that IS alive and has a human ""soul"" within it isn't it the same as murder?  Your taking away the life of some creature that has not yet experienced life yet.  The baby moves, blinks, kicks, and squirms inside the mother, this is the sign that it is alive and is capable of understanding of what is doing (not of everything its doing) and human beings do just the same.   So lets put a full grown man/women inside a glass incubator filled with water and have them semi-conscious.   And then lets put a drug in there to kill this person. Then, put a giant vacuum tube into the container and suck all there body parts out.  Is this murder?   Some people will say ""Oh well, that isn't the same. That person is fully developed and eduacated""  There is no difference between killing the grown body and that of a one inside a mother.  Weather it's there choice or not to get the abortion it IS still murder.  People should understand the consequences of having sex and abortion should not be a option. It leads to people saying ""Oh I can just get it aborted so I don't have to worry about it."" &lt;- LAZINESS.  We already have enough lazy citizens in the US I don't think we need anymore.",p-birth_ctrl,0,ab321arg5
ab321,"OK first off Abortion IS murder weather you believe it or not it IS.  Example:   Scott Peterson in trial was convicted of TWO murders not ONE but TWO why two though?  He just killed his wife?  His wife was pregnant. The baby inside of his wife was killed in the process of the mother being killed.  If the supreme court agrees with abortions yet charge Peterson with two murders what are they thinking?!  Once the a egg is fertilized and starts to grow into a human body it has a human ""spirit"" or ""soul"" inside of it (for those who are religious).  So if you were to ""dispose"" of this body that IS alive and has a human ""soul"" within it isn't it the same as murder?  Your taking away the life of some creature that has not yet experienced life yet.  The baby moves, blinks, kicks, and squirms inside the mother, this is the sign that it is alive and is capable of understanding of what is doing (not of everything its doing) and human beings do just the same.   So lets put a full grown man/women inside a glass incubator filled with water and have them semi-conscious.   And then lets put a drug in there to kill this person. Then, put a giant vacuum tube into the container and suck all there body parts out.  Is this murder?   Some people will say ""Oh well, that isn't the same. That person is fully developed and eduacated""  There is no difference between killing the grown body and that of a one inside a mother.  Weather it's there choice or not to get the abortion it IS still murder.  People should understand the consequences of having sex and abortion should not be a option. It leads to people saying ""Oh I can just get it aborted so I don't have to worry about it."" &lt;- LAZINESS.  We already have enough lazy citizens in the US I don't think we need anymore.",p-not_murder,0,ab321arg6
